cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season
561,5,1,6,1.1423955334953213,595,7,0.9431945538974952
702,4,2,10,0.5566327598852544,1339,11,0.9431945538974952
262,3,3,2,2.0137941195617053,0,2,0.9431945538974952
840,6,0,10,0.1507758841831028,2060,11,0.9431945538974952
617,6,6,10,1.9532578909779523,571,6,0.9431945538974952
35,6,0,11,1.0389418200810472,26,12,0.8884502877862838
279,0,0,5,0.3178934212369299,512,11,0.9431945538974952
699,2,0,10,0.1109859944083821,1651,3,1.804272708628173
305,3,0,10,2.0137941195617053,0,2,0.9431945538974952
498,6,6,11,0.434135495505292,1232,12,0.9431945538974952
763,2,1,11,0.1547548731605749,973,1,0.9431945538974952
757,2,1,10,0.1317323332174144,1005,6,0.8884502877862838
301,0,6,10,0.485862352212429,235,12,0.8884502877862838
537,6,0,11,0.6879393961418329,630,6,0.0273721330556057
733,6,5,10,0.1467968952056307,2559,11,0.8884502877862838
475,6,1,5,0.2272280686767442,775,1,0.9431945538974952
296,3,0,10,2.0137941195617053,0,2,0.8884502877862838
200,2,1,6,1.4447986957831989,446,7,0.9431945538974952
398,5,1,6,1.1065846326980726,528,12,0.9431945538974952
764,6,0,11,2.4546105021394338,1102,12,0.8884502877862838
493,6,0,8,0.6450219113113119,1310,12,0.9431945538974952
539,2,5,11,0.8391409772857716,1015,7,0.9431945538974952
696,6,6,11,0.7356872638714977,1330,11,0.8884502877862838
31,6,1,6,0.5017783081223173,60,7,0.9431945538974952
1236,6,2,10,1.0898172828665122,1564,11,0.9431945538974952
124,6,0,5,0.3744506608432109,205,6,0.9431945538974952
963,6,2,7,0.5606117488627265,1107,6,0.9431945538974952
712,2,5,10,0.0075322809941081,875,6,0.8884502877862838
743,6,6,5,0.7277292859165536,1968,6,0.9431945538974952
235,0,6,10,0.326702793113546,281,12,0.9431945538974952
49,6,0,10,1.3134920595266204,94,1,0.9431945538974952
343,0,0,10,0.0274272258814685,396,11,0.9431945538974952
1391,6,0,11,0.2829339143613532,1706,11,0.8884502877862838
427,6,4,5,0.1158163773075261,1013,1,0.8884502877862838
351,6,6,10,0.6282545614797517,766,11,0.0273721330556057
72,0,0,4,1.2020803681574024,202,6,0.8884502877862838
636,6,5,8,0.2351860466316883,1451,6,0.8884502877862838
586,5,1,11,0.6450219113113119,679,7,0.8884502877862838
343,2,2,10,0.6887907900635047,286,11,0.8884502877862838
651,6,4,8,0.5694211207393426,1021,1,0.9431945538974952
385,2,5,7,0.6967487680184489,251,6,0.9431945538974952
528,2,5,11,0.3585347049333226,1159,12,0.9431945538974952
911,4,4,7,0.9943215474071824,2811,6,0.9431945538974952
230,0,0,11,0.3505767269783785,522,12,0.9431945538974952
136,6,0,6,1.2299332909997067,427,7,0.9431945538974952
358,6,5,5,0.0083836749157801,721,5,0.8884502877862838
322,6,0,1,0.7763285475678904,490,1,0.9431945538974952
637,6,6,10,0.1308809392957424,1835,11,0.8884502877862838
995,6,4,7,1.3802834782219735,2861,6,0.9431945538974952
621,6,4,11,0.3855362338539552,1339,12,0.8884502877862838
303,2,6,7,0.536737814997894,348,6,0.9431945538974952
619,6,5,8,0.163564245037191,1515,6,0.9431945538974952
872,6,4,7,1.471800224703831,2951,6,0.9431945538974952
202,5,1,10,1.3572609382788132,649,11,0.9431945538974952
533,6,6,10,0.1507758841831028,895,6,0.9431945538974952
27,6,0,7,0.8917192279145806,47,4,1.804272708628173
1150,2,1,11,1.4806095965804476,1304,11,0.9431945538974952
506,6,6,10,0.1746498180479352,872,6,1.804272708628173
643,6,4,7,1.237039875032979,2449,6,0.8884502877862838
109,2,0,3,0.6131899994915354,174,11,1.804272708628173
147,2,0,10,1.1185215996304887,275,10,0.9431945538974952
732,6,6,5,1.344472577424725,2011,6,0.9431945538974952
351,2,6,10,0.1746498180479352,356,11,0.8884502877862838
1329,6,4,11,0.859035922173132,2194,6,0.8884502877862838
249,3,3,2,2.0137941195617053,0,2,1.804272708628173
875,6,4,11,0.5486747819303103,2102,6,0.9431945538974952
17,6,0,5,0.808160459387667,38,4,0.0273721330556057
359,0,0,3,0.3346607710684902,287,3,0.9431945538974952
695,6,0,10,1.7503294531268765,1113,11,0.8884502877862838
1122,2,2,10,1.8418461996087343,1200,11,0.9431945538974952
435,6,4,5,0.4977993191448452,1203,6,0.8884502877862838
610,0,2,3,0.5566327598852544,732,4,0.8884502877862838
1018,2,0,0,0.6211479774464795,1770,11,0.9431945538974952
642,5,1,10,1.130458566562905,776,11,0.8884502877862838
268,3,3,2,2.0137941195617053,0,2,0.0273721330556057
624,6,0,5,0.1197953662849981,1075,6,0.9431945538974952
46,0,0,4,1.0548577759909357,181,6,0.9431945538974952
1028,6,2,7,1.121649194686289,1724,11,0.9431945538974952
549,0,2,10,2.2238291414460534,980,11,0.9431945538974952
256,5,0,10,0.8559083271173319,652,11,0.8884502877862838
562,6,0,5,0.0720474985553333,459,11,0.9431945538974952
416,6,6,7,1.125628183663761,400,8,0.8884502877862838
841,6,5,3,0.2502506086199046,1829,10,0.9431945538974952
176,2,0,11,1.5442734202200006,385,12,0.9431945538974952
227,6,0,10,0.270145553507265,196,6,0.9431945538974952
875,6,4,5,0.7038553520517211,1756,6,0.8884502877862838
265,6,0,4,0.2223976857776001,587,11,0.8884502877862838
266,2,0,10,0.8041814704101949,674,12,0.9431945538974952
623,6,0,10,0.1865867849803515,2476,6,1.804272708628173
342,6,6,5,0.0959214324201657,294,11,0.8884502877862838
371,5,1,7,0.4221985285728758,614,3,0.8884502877862838
1108,2,0,10,2.5501062375987638,1997,11,0.8884502877862838
1200,6,6,10,0.9187207568352131,2589,11,0.8884502877862838
1084,2,0,10,0.8669939001280762,1265,6,0.9431945538974952
98,1,0,10,0.0282786198031404,48,6,0.8884502877862838
318,3,3,2,0.2312070576542162,2681,11,0.8884502877862838
321,2,6,10,0.863866305072276,245,6,0.8884502877862838
281,2,2,10,0.5694211207393426,309,11,0.8884502877862838
1149,3,3,2,0.96732001848655,2666,6,0.8884502877862838
420,6,0,6,0.3943456057305713,919,11,0.9431945538974952
53,6,0,10,1.3373659933914528,94,1,0.8884502877862838
329,5,3,2,0.4929689362457012,839,12,0.9431945538974952
555,6,2,10,2.315345887927911,998,6,0.8884502877862838
688,2,6,11,0.0672171156561892,1101,11,0.8884502877862838
711,5,1,3,0.7604125916580021,1115,6,0.8884502877862838
623,6,0,5,0.5566327598852544,1261,11,0.9431945538974952
143,0,0,5,0.3028288592487136,184,6,0.8884502877862838
257,3,3,2,0.5455471868745101,2123,11,0.8884502877862838
803,5,1,6,0.5137152750547335,1163,11,0.8884502877862838
824,6,4,5,0.2860615094171533,1623,6,0.9431945538974952
732,6,4,11,0.3656412889665948,1172,6,0.8884502877862838
215,2,6,7,0.9744266025198222,338,6,0.9431945538974952
827,6,6,11,0.6282545614797517,1591,11,0.8884502877862838
499,5,1,10,0.752454613703058,713,11,0.8884502877862838
1063,4,2,7,1.177355040370898,1762,11,0.9431945538974952
93,2,0,4,0.4619884183475966,192,11,0.0273721330556057
471,6,0,8,0.1030280164534379,714,11,0.8884502877862838
316,0,6,7,0.4619884183475966,390,6,0.9431945538974952
407,0,6,10,0.3068078482261857,314,12,0.8884502877862838
112,6,0,4,0.4818833632349569,193,6,0.9431945538974952
406,6,4,5,0.4420934734602362,964,6,0.8884502877862838
858,6,0,10,1.9572368799554245,1651,11,0.8884502877862838
591,1,6,7,0.2104607188451839,1329,11,0.8884502877862838
529,6,5,7,0.5017783081223173,976,8,1.804272708628173
675,6,0,7,0.9266787347901572,1316,11,0.9431945538974952
85,6,1,5,1.6318111777243862,187,6,0.8884502877862838
475,2,4,5,0.7962234924552508,589,6,0.8884502877862838
372,6,6,5,0.5248008480654778,770,11,0.9431945538974952
298,2,1,7,0.4253261236286759,303,6,0.9431945538974952
325,0,0,3,0.2908918923162973,377,11,0.9431945538974952
292,0,0,4,0.8908678339929086,477,11,1.804272708628173
770,3,0,11,1.914319395124904,1526,6,1.804272708628173
563,6,2,11,0.4014521897638435,740,7,0.8884502877862838
240,2,0,9,0.8002024814327229,396,10,0.8884502877862838
339,6,0,6,0.8519293381398598,762,11,0.9431945538974952
582,6,4,11,0.4014521897638435,1460,12,0.9431945538974952
603,2,5,5,1.3802834782219735,1189,7,0.9431945538974952
241,2,1,5,1.0628157539458798,567,6,0.9431945538974952
793,2,6,11,0.111837388330054,1495,12,0.9431945538974952
233,6,1,6,1.2856391366843158,470,12,0.9431945538974952
419,1,0,8,0.10700700543091,672,11,0.8884502877862838
1460,6,4,11,1.5354640483433846,3532,12,0.9431945538974952
245,5,1,11,0.971299007464022,544,6,0.8884502877862838
372,6,6,7,0.8112880544434671,349,8,0.8884502877862838
599,6,0,5,0.0879634544652216,418,3,0.9431945538974952
1063,2,1,5,0.0950700384984938,1510,6,0.9431945538974952
746,6,2,10,0.1189439723633262,1269,12,0.8884502877862838
556,5,1,10,0.3306817820910181,753,11,0.9431945538974952
243,6,5,7,1.027004853148631,211,6,0.9431945538974952
101,3,0,5,0.3426187490234343,115,6,0.8884502877862838
825,6,0,10,2.048753626437282,1526,11,0.8884502877862838
1022,6,1,5,0.3545557159558505,1252,6,0.9431945538974952
293,6,4,5,0.8240764152975553,866,12,0.9431945538974952
127,0,0,3,0.3863876277756271,156,6,0.8884502877862838
298,5,1,5,0.7763285475678904,624,6,0.9431945538974952
545,2,6,10,2.8883203006838896,641,6,0.8884502877862838
674,5,0,10,0.0791540825886055,1479,11,0.8884502877862838
437,1,0,8,0.0760264875328053,643,11,0.8884502877862838
254,2,1,7,0.6728748341536165,566,3,0.8884502877862838
669,6,4,11,0.4253261236286759,1463,12,0.9431945538974952
249,6,4,1,1.0031309192837985,894,12,0.9431945538974952
802,6,4,5,0.5685697268176706,1820,6,0.9431945538974952
774,2,6,10,0.1874381789020234,1648,11,0.9431945538974952
791,2,5,11,1.5394430373208567,1301,6,0.9431945538974952
557,6,0,11,0.1794802009470793,615,12,0.8884502877862838
1074,3,0,10,0.2908918923162973,2456,6,0.9431945538974952
627,6,3,2,0.4779043742574848,1259,12,0.8884502877862838
863,6,0,10,0.5574841538069263,1589,11,0.8884502877862838
287,6,0,6,0.8161184373426111,654,1,0.8884502877862838
1026,6,2,5,1.6468757397126026,1681,11,0.9431945538974952
672,3,3,2,1.3811348721436456,2446,6,0.8884502877862838
726,6,0,5,1.2251029081005629,1567,11,0.8884502877862838
673,6,4,11,0.0481735646905008,1176,1,0.9431945538974952
508,5,1,10,0.5734001097168147,680,11,0.8884502877862838
303,0,0,10,0.167543234014663,393,11,0.9431945538974952
708,2,0,10,0.6043806276149193,1366,6,1.804272708628173
244,6,0,4,0.4301565065278199,518,11,0.8884502877862838
101,4,0,3,0.6131899994915354,164,12,0.8884502877862838
301,2,6,11,0.6768538231310886,230,6,0.9431945538974952
252,3,3,2,2.0137941195617053,0,2,1.804272708628173
788,3,0,11,1.7710757919359088,1979,12,0.9431945538974952
600,3,0,6,1.9063614171699597,1425,6,0.9431945538974952
1233,4,2,5,0.7913931095561068,1713,11,0.8884502877862838
486,1,2,10,2.4824634249817383,1189,11,0.8884502877862838
171,0,0,5,0.0871120605435496,307,6,0.8884502877862838
1236,6,6,5,0.5964226496599752,1946,8,0.9431945538974952
956,5,1,11,0.4779043742574848,2459,11,0.8884502877862838
593,1,6,7,0.1556062670822468,1106,11,0.0273721330556057
383,3,3,2,0.2590599804965208,3117,11,0.8884502877862838
343,2,6,10,0.5057572970997893,253,6,0.9431945538974952
1154,2,0,0,0.4540304403926524,2184,11,0.9431945538974952
721,6,6,9,0.9226997458126852,1786,3,0.9431945538974952
547,5,1,6,0.9951729413288544,621,12,0.8884502877862838
419,6,1,6,0.0481735646905008,659,11,1.804272708628173
827,6,0,10,0.4054311787413155,1270,11,0.8884502877862838
537,6,0,3,1.1145426106530167,1232,12,0.9431945538974952
358,6,6,9,0.1834591899245513,320,11,0.9431945538974952
398,1,0,8,0.0282786198031404,643,11,0.8884502877862838
617,2,6,10,2.79282456522456,646,6,0.8884502877862838
564,6,5,5,0.1794802009470793,613,6,0.9431945538974952
228,3,3,2,1.0429208090585194,1363,3,0.9431945538974952
515,2,6,11,0.4779043742574848,1381,12,0.9431945538974952
1564,2,4,11,0.6927697790409768,3479,6,1.804272708628173
482,6,5,3,0.4619884183475966,822,11,0.9431945538974952
766,5,0,10,0.5176942640322055,2141,6,0.9431945538974952
285,2,1,5,1.2737021697518995,608,6,0.8884502877862838
558,5,6,11,0.3505767269783785,1292,12,0.9431945538974952
317,0,6,10,0.8002024814327229,246,12,0.8884502877862838
194,3,3,2,1.2657441917969554,1472,3,0.8884502877862838
83,0,0,5,0.9434460846217176,65,6,0.8884502877862838
472,6,5,11,0.4938203301673731,1220,12,0.9431945538974952
1018,6,0,10,2.339219821792744,2982,11,0.9431945538974952
493,6,2,4,0.2988498702712415,1183,11,0.8884502877862838
366,6,4,5,0.6370639333563678,1022,6,0.9431945538974952
280,3,3,2,1.007109908261271,1691,3,0.9431945538974952
138,2,0,10,1.0150678862162148,168,11,0.8884502877862838
1386,4,2,5,1.18133402934837,1733,11,0.8884502877862838
115,0,0,3,0.4977993191448452,144,6,0.8884502877862838
696,6,4,8,0.373599266921539,1322,1,0.8884502877862838
708,6,0,3,0.8789308670604924,1389,11,0.8884502877862838
528,3,0,10,2.0137941195617053,0,2,0.9431945538974952
1562,2,1,11,0.0481735646905008,3019,4,0.8884502877862838
268,0,0,10,0.1794802009470793,383,11,0.8884502877862838
499,6,1,10,0.3545557159558505,830,6,1.804272708628173
660,5,1,11,0.7564336026805301,713,7,0.8884502877862838
1184,6,0,10,1.3007036986725322,2751,11,0.9431945538974952
718,6,1,10,0.2263766747550722,1469,6,0.9431945538974952
403,6,4,5,0.6927697790409768,1059,1,0.8884502877862838
747,6,1,5,0.7157923189841373,957,6,0.9431945538974952
973,6,0,11,2.6814128738553418,1090,12,0.9431945538974952
81,6,1,5,1.5880422989721934,187,6,0.9431945538974952
1285,5,1,11,0.1547548731605749,2728,11,0.8884502877862838
160,3,3,2,0.6330849443788957,2210,11,0.9431945538974952
560,6,4,5,0.1666918400929911,1224,6,0.8884502877862838
1058,2,5,9,0.7754771536462185,2078,0,0.9431945538974952
118,6,1,5,1.5681473540848332,216,6,0.8884502877862838
1069,6,4,1,0.8868888450154365,2725,1,0.9431945538974952
655,2,6,11,0.1715222229921351,996,11,0.8884502877862838
88,6,0,5,0.593295054604175,189,6,0.9431945538974952
670,6,4,11,0.640191528412168,1525,12,0.9431945538974952
1013,6,0,11,1.6309597838027143,1100,6,0.8884502877862838
288,6,0,10,0.8559083271173319,296,7,1.804272708628173
200,6,0,10,0.0879634544652216,415,11,1.804272708628173
849,6,2,10,0.2550809915190487,870,11,1.804272708628173
1186,6,2,10,1.7463504641494043,1233,11,0.9431945538974952
588,6,5,3,0.2550809915190487,709,6,0.9431945538974952
393,6,0,10,0.1794802009470793,531,6,1.804272708628173
860,6,5,11,0.2232490796992721,1672,6,0.8884502877862838
871,6,4,11,0.7197713079616094,2238,6,0.8884502877862838
298,2,5,7,0.7604125916580021,263,6,0.9431945538974952
135,2,1,7,0.5336102199420939,183,6,0.9431945538974952
880,5,1,7,1.0261534592269592,1505,8,0.8884502877862838
686,4,0,10,0.1396903111723585,1156,3,0.9431945538974952
874,6,4,11,0.9346367127451014,1576,12,0.9431945538974952
378,6,0,1,0.3306817820910181,585,1,0.8884502877862838
708,6,0,11,0.0791540825886055,706,6,0.9431945538974952
643,1,2,10,2.585917138396012,1289,6,0.9431945538974952
902,6,6,10,1.8935730563158717,1167,11,0.9431945538974952
563,5,1,7,0.158733862138047,589,1,0.8884502877862838
523,6,4,8,0.4062825726629875,1047,1,0.9431945538974952
79,6,3,2,1.190143401224986,442,12,0.8884502877862838
534,6,6,10,0.3386397600459622,935,6,0.9431945538974952
941,6,4,11,0.6521284953445842,1518,12,0.8884502877862838
398,1,0,5,0.0075322809941081,715,11,0.8884502877862838
736,6,1,10,1.0150678862162148,923,11,0.9431945538974952
53,1,0,10,0.1794802009470793,50,6,0.9431945538974952
479,5,1,10,0.5208218590880057,648,6,0.9431945538974952
523,6,4,11,0.2064817298677118,1410,12,0.8884502877862838
826,2,2,7,0.2113121127668558,1340,11,0.9431945538974952
197,3,3,2,1.2657441917969554,1214,3,0.8884502877862838
335,3,3,2,2.0137941195617053,0,2,0.8884502877862838
17,6,0,7,1.0628157539458798,31,4,0.0273721330556057
383,2,6,7,0.485862352212429,359,3,0.8884502877862838
280,3,3,2,0.5495261758519822,2175,11,0.9431945538974952
609,6,6,11,0.9545316576324616,1483,11,0.8884502877862838
226,4,0,3,1.29672470969506,238,12,0.9431945538974952
658,5,1,3,0.6967487680184489,1213,9,0.9431945538974952
1394,6,2,3,1.396199434131862,1812,11,0.8884502877862838
174,5,0,7,0.1428179062281586,239,6,0.8884502877862838
1211,2,0,10,2.3989046564548246,1891,11,0.9431945538974952
301,6,1,10,1.0031309192837985,604,11,0.9431945538974952
570,5,4,5,0.8718242830272201,541,6,0.8884502877862838
56,4,0,3,1.2776811587293715,98,11,0.9431945538974952
165,2,0,7,0.3426187490234343,233,11,0.9431945538974952
495,0,2,11,0.0115112699715802,620,12,0.9431945538974952
1088,6,1,5,0.1556062670822468,1358,6,0.9431945538974952
194,2,1,10,1.3572609382788132,676,11,0.9431945538974952
683,6,0,10,0.6561074843220562,1293,3,0.8884502877862838
1034,5,1,7,0.9028048009253248,1747,8,0.8884502877862838
719,6,2,10,0.0234482369039964,1302,12,0.8884502877862838
664,6,5,5,0.2550809915190487,770,6,1.804272708628173
288,0,0,9,0.1516272781047747,413,11,0.8884502877862838
1272,5,5,0,0.5168428701105336,1995,0,1.804272708628173
996,6,4,11,0.4969479252231732,2212,6,0.8884502877862838
1068,2,6,5,0.6362125394346959,2261,6,0.8884502877862838
222,6,0,11,1.5482524091974728,760,11,0.8884502877862838
844,6,6,9,0.8669939001280762,1995,3,0.9431945538974952
401,6,6,5,0.5645907378401985,781,6,0.9431945538974952
115,1,0,10,0.378429649820683,81,3,0.9431945538974952
623,2,0,10,1.5474010152758009,1248,11,0.8884502877862838
407,5,4,5,0.975277996441494,526,6,0.8884502877862838
682,6,5,10,0.1109859944083821,1506,6,0.8884502877862838
558,6,6,10,0.3744506608432109,1676,11,0.9431945538974952
571,5,1,10,0.0910910495210217,497,6,0.8884502877862838
450,2,5,11,0.2471230135641045,1595,10,0.9431945538974952
72,6,3,2,1.2060593571348743,490,12,0.8884502877862838
1123,5,1,6,0.3545557159558505,1682,11,0.8884502877862838
510,5,1,6,1.0628157539458798,633,7,0.9431945538974952
532,2,3,2,0.8200974263200832,1164,12,0.8884502877862838
1112,6,0,10,1.0500273930917916,2933,11,0.9431945538974952
904,5,1,7,0.6282545614797517,1457,8,0.9431945538974952
110,0,0,5,0.7285806798382255,86,6,0.0273721330556057
284,5,1,5,1.1145426106530167,563,6,0.8884502877862838
700,6,4,8,0.4102615616404595,1143,1,0.8884502877862838
1001,2,0,10,0.6640654622770004,2378,6,0.9431945538974952
393,6,0,10,0.3465977380009064,395,6,0.0273721330556057
709,6,4,8,0.0314062148589406,1212,1,0.8884502877862838
323,0,6,10,0.8280554042750273,273,12,0.8884502877862838
626,0,2,10,2.2755559981531905,1205,11,0.9431945538974952
454,5,1,10,0.1237743552624702,519,6,0.8884502877862838
984,6,6,10,0.2621875755523209,1856,11,0.8884502877862838
769,6,6,5,1.7423714751719324,2064,6,0.9431945538974952
650,6,6,11,0.3377883661242903,1329,11,0.8884502877862838
441,0,5,3,0.1237743552624702,617,11,0.8884502877862838
473,5,1,10,0.4938203301673731,695,11,0.9431945538974952
531,6,2,10,0.1396903111723585,1121,12,0.8884502877862838
45,6,0,10,1.50448353044528,63,6,0.9431945538974952
55,6,0,10,1.1981013791799302,105,1,0.8884502877862838
540,5,1,10,0.2152911017443279,740,11,0.8884502877862838
869,6,4,11,0.7555822087588581,1286,6,0.9431945538974952
501,2,5,10,0.0513011597463009,974,6,0.8884502877862838
422,2,6,5,0.2025027408902398,460,12,0.9431945538974952
663,6,0,10,0.2829339143613532,1340,3,1.804272708628173
292,2,2,5,0.7564336026805301,292,11,0.9431945538974952
35,6,0,7,0.8758032720046922,43,4,1.804272708628173
522,6,0,8,1.1583114894052096,1078,12,0.9431945538974952
678,2,6,5,0.1865867849803515,976,11,0.8884502877862838
71,6,1,5,1.7670968029584369,199,6,0.8884502877862838
783,6,0,5,1.4160943790192224,1398,6,0.9431945538974952
372,2,1,6,0.0672171156561892,702,11,0.9431945538974952
675,6,2,10,0.0919424434426936,1292,11,0.8884502877862838
352,2,5,7,0.8678452940497481,232,6,0.9431945538974952
678,6,4,11,0.5017783081223173,1145,1,0.8884502877862838
777,6,0,10,0.6799814181868887,1362,3,0.9431945538974952
36,0,0,3,1.2697231807744276,104,11,0.0273721330556057
773,6,6,11,0.9823845804747664,1648,11,0.9431945538974952
429,6,0,10,0.979256985418966,1131,12,0.9431945538974952
519,2,5,11,0.0760264875328053,1148,12,0.9431945538974952
733,6,5,5,0.0322576087806125,752,6,0.9431945538974952
736,2,0,0,0.5296312309646218,1934,11,0.9431945538974952
60,6,0,10,1.237891268954651,88,1,0.9431945538974952
321,0,6,10,0.5455471868745101,226,12,0.8884502877862838
322,0,0,3,0.2073331237893838,420,11,0.8884502877862838
828,6,4,10,1.081859304911568,2315,6,0.8884502877862838
267,6,0,1,1.1782064342925698,314,1,0.9431945538974952
649,2,6,11,0.6450219113113119,1411,12,0.9431945538974952
219,2,1,7,0.1865867849803515,271,6,0.9431945538974952
421,6,0,1,0.2272280686767442,664,1,0.9431945538974952
76,0,0,3,1.2458492469095952,106,11,0.9431945538974952
675,4,4,10,1.4678212357263594,3201,6,0.9431945538974952
345,2,0,3,0.0910910495210217,594,10,0.9431945538974952
851,6,5,3,0.3417673551017623,1961,10,1.804272708628173
531,6,0,3,0.7484756247255858,1256,12,0.9431945538974952
775,2,5,3,0.751603219781386,1986,10,1.804272708628173
855,6,4,11,0.7635401867138022,1825,12,0.9431945538974952
620,6,6,10,3.2623452645662647,720,6,0.9431945538974952
198,2,0,11,0.4054311787413155,255,12,0.8884502877862838
403,0,6,7,0.4014521897638435,476,6,0.9431945538974952
631,5,1,3,0.7643915806354742,1037,9,0.8884502877862838
297,2,0,4,0.0919424434426936,585,11,0.9431945538974952
835,5,1,6,0.0115112699715802,1718,11,0.9431945538974952
732,6,4,11,0.1237743552624702,1328,12,0.9431945538974952
307,6,4,5,0.6131899994915354,933,12,0.9431945538974952
438,2,0,10,0.915593161779413,1178,11,0.9431945538974952
268,3,3,2,1.2259543020222348,1392,3,0.8884502877862838
199,6,0,10,0.0879634544652216,353,11,0.8884502877862838
356,3,0,10,2.0137941195617053,0,2,0.9431945538974952
799,2,5,11,0.6799814181868887,1826,10,0.9431945538974952
509,6,4,11,0.2582085865748488,1301,12,0.9431945538974952
86,2,0,4,0.5734001097168147,191,11,0.9431945538974952
853,2,1,0,0.1556062670822468,1345,11,0.9431945538974952
889,6,2,7,0.9425946907000456,1599,11,0.9431945538974952
654,2,5,11,0.0473221707688289,1373,12,0.9431945538974952
392,6,0,3,1.1662694673601537,1110,12,0.9431945538974952
337,3,3,2,0.5057572970997893,2471,11,0.9431945538974952
713,5,1,6,0.6609378672212003,1140,11,0.8884502877862838
793,2,1,5,0.3585347049333226,1125,6,0.8884502877862838
25,2,1,6,0.597274043581647,51,12,0.9431945538974952
28,0,0,4,1.1264795775854328,179,6,0.8884502877862838
732,4,4,10,0.8351619883082996,3053,6,0.8884502877862838
290,0,0,4,1.8975520452933432,602,11,1.804272708628173
918,6,5,3,0.7396662528489698,2088,10,1.804272708628173
1006,5,6,5,0.2383136416874884,2237,8,0.9431945538974952
312,6,5,7,0.919572150756885,208,6,0.9431945538974952
458,6,2,4,0.8669939001280762,762,7,0.9431945538974952
675,6,4,3,1.993047780752673,2227,11,0.9431945538974952
262,5,0,9,0.7882655145003066,503,10,0.8884502877862838
797,5,0,10,0.1507758841831028,1699,11,1.804272708628173
843,6,6,9,0.8152670434209391,1878,3,0.9431945538974952
832,2,0,10,0.7803075365453624,1539,11,0.9431945538974952
881,2,1,10,1.3046826876500044,1324,6,0.8884502877862838
584,6,2,10,0.1038794103751098,1154,12,0.9431945538974952
1314,6,4,11,1.3007036986725322,2285,6,0.8884502877862838
303,2,1,10,0.9553830515541336,546,11,0.9431945538974952
294,6,0,11,1.023025864171159,742,11,0.9431945538974952
49,1,0,7,0.3386397600459622,37,6,0.8884502877862838
749,6,4,3,2.784866587269616,2614,11,0.8884502877862838
570,5,1,5,0.3178934212369299,835,6,0.9431945538974952
1525,6,2,10,1.4399683128840548,1722,11,0.9431945538974952
270,3,3,2,1.3055340815716765,1339,6,0.9431945538974952
560,6,5,11,0.2073331237893838,1255,12,0.9431945538974952
640,3,0,11,1.8904454612600712,1396,6,0.9431945538974952
967,5,1,7,0.4850109582907571,1330,8,0.9431945538974952
133,6,0,4,0.3903666167530992,195,6,0.8884502877862838
644,5,1,5,0.6760024292094166,975,1,0.9431945538974952
1002,6,0,10,1.1296071726412331,1298,11,0.8884502877862838
242,0,0,9,0.1953961568569676,376,11,0.9431945538974952
1223,6,1,10,1.5513800042532728,1684,6,1.804272708628173
831,2,0,0,0.5734001097168147,1662,11,0.9431945538974952
38,6,0,7,0.8360133822299715,43,4,0.8884502877862838
921,2,6,10,1.7065605743746837,1210,11,0.8884502877862838
768,6,2,10,0.0274272258814685,953,6,0.8884502877862838
282,5,1,7,0.7206227018832814,567,3,0.9431945538974952
1035,5,6,5,0.3139144322594578,1998,8,1.804272708628173
996,2,1,10,1.4766306076029754,1364,11,0.9431945538974952
224,6,0,5,0.0004256969608359,625,11,0.9431945538974952
825,3,0,6,1.8466765825078784,1261,6,1.804272708628173
273,3,3,2,1.1463745224727933,1255,6,0.9431945538974952
662,4,2,10,0.3974732007863714,1271,11,0.9431945538974952
519,5,3,2,0.1666918400929911,1584,12,0.9431945538974952
343,2,6,7,0.2431440245866324,345,6,0.9431945538974952
705,6,0,10,0.0751750936111334,1389,11,1.804272708628173
969,6,5,11,0.6799814181868887,1738,6,0.9431945538974952
713,5,1,10,1.019046875193687,958,11,0.8884502877862838
661,6,0,10,0.1357113221948865,1110,11,0.8884502877862838
16,2,1,6,0.7166437129058093,45,12,0.9431945538974952
387,6,0,10,0.2351860466316883,500,6,0.0273721330556057
649,2,5,3,0.2391650356091604,1028,3,0.8884502877862838
1062,6,4,1,0.6839604071643608,2363,1,0.8884502877862838
383,6,0,10,1.3811348721436456,1149,12,0.9431945538974952
322,6,5,5,0.2431440245866324,618,11,0.9431945538974952
776,6,4,11,0.2223976857776001,1297,1,0.8884502877862838
468,6,1,10,0.1348599282732145,860,1,0.9431945538974952
586,6,6,11,0.5137152750547335,1380,12,0.9431945538974952
708,2,5,7,0.163564245037191,1912,10,1.804272708628173
339,0,6,7,0.1755012119696072,359,6,0.8884502877862838
521,6,4,3,1.881636089383455,2254,11,0.8884502877862838
711,2,5,11,0.2741245424847371,1919,1,0.9431945538974952
548,6,2,7,0.5455471868745101,889,6,0.8884502877862838
79,6,3,2,1.0389418200810472,492,12,0.9431945538974952
280,5,0,10,0.7285806798382255,800,11,0.8884502877862838
101,6,0,4,0.3664926828882667,210,11,0.9431945538974952
1349,2,2,3,2.79282456522456,1748,11,0.9431945538974952
643,1,6,7,0.3616622999891227,1157,11,0.8884502877862838
58,0,0,3,1.0429208090585194,198,6,0.9431945538974952
777,6,6,10,0.3059564543045137,1644,11,0.8884502877862838
575,6,0,5,0.2908918923162973,428,3,0.8884502877862838
33,6,0,5,0.8041814704101949,50,4,0.0273721330556057
